"Product_ID","Start_Date","End_Date","Unit_Sales_Price","Discount"
"220100100245","01JUN1999","30JUN1999","$21.99","70%"
"220100100245","01JUN2000","30JUN2000","$21.99","70%"
"220100100245","01JUN2001","30JUN2001","$21.99","70%"
"220100100245","01JUN2002","30JUN2002","$21.99","70%"
"220100100278","01JUN1999","30JUN1999","$16.99","70%"
"220100100278","01JUN2000","30JUN2000","$16.99","70%"
"220100100278","01JUN2001","30JUN2001","$16.99","70%"
"220100100278","01JUN2002","30JUN2002","$16.99","70%"
"220100100284","01JUL1999","31JUL1999","$49.99","60%"
"220100100284","01JUL2000","31JUL2000","$50.99","60%"
"220100100284","01JUL2001","31JUL2001","$50.99","60%"
"220100100284","01JUL2002","31JUL2002","$51.99","60%"
"220100100309","01JUL1999","31JUL1999","$58.99","60%"
"220100100309","01JUL2000","31JUL2000","$58.99","60%"
"220100100309","01JUL2001","31JUL2001","$59.99","60%"
"220100100309","01JUL2002","31JUL2002","$59.99","60%"
"220100100326","01JUL1999","31JUL1999","$101.99","60%"
"220100100326","01JUL2000","31JUL2000","$102.99","60%"
"220100100326","01JUL2001","31JUL2001","$103.99","60%"
"220100100326","01JUL2002","31JUL2002","$104.99","60%"
"220100100336","01AUG1999","31AUG1999","$25.99","70%"
"220100100336","01AUG2000","31AUG2000","$26.99","70%"
"220100100336","01AUG2001","31AUG2001","$26.99","70%"
"220100100336","01AUG2002","31AUG2002","$26.99","70%"
"220100100340","01JUL1999","31JUL1999","$24.99","60%"
"220100100340","01JUL2000","31JUL2000","$25.99","60%"
"220100100340","01JUL2001","31JUL2001","$25.99","60%"
"220100100340","01JUL2002","31JUL2002","$25.99","60%"
"220100100344","01JUN1999","30JUN1999","$54.99","70%"
"220100100344","01JUN2000","30JUN2000","$55.99","70%"
"220100100344","01JUN2001","30JUN2001","$55.99","70%"
"220100100344","01JUN2002","30JUN2002","$56.99","70%"
"220100100349","01AUG1999","31AUG1999","$50.99","70%"
"220100100349","01AUG2000","31AUG2000","$51.99","70%"
"220100100349","01AUG2001","31AUG2001","$51.99","70%"
"220100100349","01AUG2002","31AUG2002","$52.99","70%"
"220100100351","01JUL1999","31JUL1999","$38.99","60%"
"220100100351","01DEC1999","31DEC1999","$37.99","50%"
"220100100351","01JUL2000","31JUL2000","$38.99","60%"
"220100100351","01DEC2000","31DEC2000","$37.99","50%"
"220100100351","01JUL2001","31JUL2001","$38.99","60%"
"220100100351","01DEC2001","31DEC2001","$37.99","50%"
"220100100351","01JUL2002","31JUL2002","$39.99","60%"
"220100100351","01DEC2002","31DEC2002","$37.99","50%"
"220100100406","01JUN1999","30JUN1999","$14.99","70%"
"220100100406","01JUN2000","30JUN2000","$15.99","70%"
"220100100406","01JUN2001","30JUN2001","$15.99","70%"
"220100100406","01JUN2002","30JUN2002","$15.99","70%"
"220100100411","01DEC1999","31DEC1999","$36.99","50%"
"220100100411","01DEC2000","31DEC2000","$36.99","50%"
"220100100411","01DEC2001","31DEC2001","$36.99","50%"
"220100100411","01DEC2002","31DEC2002","$36.99","50%"
"220100100423","01JUL1999","31JUL1999","$10.99","60%"
"220100100423","01JUL2000","31JUL2000","$10.99","60%"
"220100100423","01JUL2001","31JUL2001","$10.99","60%"
"220100100423","01JUL2002","31JUL2002","$10.99","60%"
"220100100431","01DEC1999","31DEC1999","$34.99","50%"
"220100100431","01DEC2000","31DEC2000","$34.99","50%"
"220100100431","01DEC2001","31DEC2001","$34.99","50%"
"220100100431","01DEC2002","31DEC2002","$34.99","50%"
"220100100462","01AUG1999","31AUG1999","$64.99","70%"
"220100100462","01AUG2000","31AUG2000","$65.99","70%"
"220100100462","01AUG2001","31AUG2001","$65.99","70%"
"220100100462","01AUG2002","31AUG2002","$66.99","70%"
"220100100470","01DEC1999","31DEC1999","$64.99","50%"
"220100100470","01DEC2000","31DEC2000","$64.99","50%"
"220100100470","01DEC2001","31DEC2001","$64.99","50%"
"220100100470","01DEC2002","31DEC2002","$64.99","50%"
"220100100536","01JUL1999","31JUL1999","$123.99","60%"
"220100100536","01JUL2000","31JUL2000","$125.99","60%"
"220100100536","01JUL2001","31JUL2001","$126.99","60%"
"220100100536","01JUL2002","31JUL2002","$127.99","60%"
"220100100555","01AUG1999","31AUG1999","$33.99","70%"
"220100100555","01AUG2000","31AUG2000","$33.99","70%"
"220100100555","01AUG2001","31AUG2001","$34.99","70%"
"220100100555","01AUG2002","31AUG2002","$34.99","70%"
"220100100588","01JUL1999","31JUL1999","$19.99","60%"
"220100100588","01JUL2000","31JUL2000","$19.99","60%"
"220100100588","01JUL2001","31JUL2001","$20.99","60%"
"220100100588","01JUL2002","31JUL2002","$20.99","60%"
"220100100593","01AUG1999","31AUG1999","$100.99","70%"
"220100100593","01AUG2000","31AUG2000","$101.99","70%"
"220100100593","01AUG2001","31AUG2001","$102.99","70%"
"220100100593","01AUG2002","31AUG2002","$103.99","70%"
"220100100619","01DEC1999","31DEC1999","$21.99","50%"
"220100100619","01DEC2000","31DEC2000","$21.99","50%"
"220100100619","01DEC2001","31DEC2001","$21.99","50%"
"220100100619","01DEC2002","31DEC2002","$21.99","50%"
"220100100626","01JUN1999","30JUN1999","$25.99","70%"
"220100100626","01JUN2000","30JUN2000","$25.99","70%"
"220100100626","01JUN2001","30JUN2001","$25.99","70%"
"220100100626","01JUN2002","30JUN2002","$25.99","70%"
"220100100638","01AUG1999","31AUG1999","$39.99","70%"
"220100100638","01AUG2000","31AUG2000","$40.99","70%"
"220100100638","01AUG2001","31AUG2001","$42.99","70%"
"220100100638","01AUG2002","31AUG2002","$44.99","70%"
"220100200006","01JUL1999","31JUL1999","$23.99","60%"
"220100200006","01JUL2000","31JUL2000","$24.99","60%"
"220100200006","01JUL2001","31JUL2001","$26.99","60%"
"220100200006","01JUL2002","31JUL2002","$27.99","60%"
"220100200008","01DEC1999","31DEC1999","$22.99","50%"
"220100200008","01DEC2000","31DEC2000","$23.99","50%"
"220100200008","01DEC2001","31DEC2001","$24.99","50%"
"220100200008","01DEC2002","31DEC2002","$25.99","50%"
"220100200011","01DEC1999","31DEC1999","$29.99","50%"
"220100200011","01DEC2000","31DEC2000","$30.99","50%"
"220100200011","01DEC2001","31DEC2001","$32.99","50%"
"220100200011","01DEC2002","31DEC2002","$33.99","50%"
"220100200020","01JUL1999","31JUL1999","$28.99","60%"
"220100200020","01DEC1999","31DEC1999","$23.99","50%"
"220100200020","01JUL2000","31JUL2000","$29.99","60%"
"220100200020","01DEC2000","31DEC2000","$24.99","50%"
"220100200020","01JUL2001","31JUL2001","$30.99","60%"
"220100200020","01DEC2001","31DEC2001","$25.99","50%"
"220100200020","01JUL2002","31JUL2002","$32.99","60%"
"220100200020","01DEC2002","31DEC2002","$27.99","50%"
"220100200021","01AUG1999","31AUG1999","$22.99","70%"
"220100200021","01AUG2000","31AUG2000","$24.99","70%"
"220100200021","01AUG2001","31AUG2001","$25.99","70%"
"220100200021","01AUG2002","31AUG2002","$26.99","70%"
"220100300041","01JAN1999","31JAN1999","$106.99","60%"
"220100300041","01JAN2000","31JAN2000","$112.99","60%"
"220100300041","01JAN2001","31JAN2001","$117.99","60%"
"220100300041","01JAN2002","31JAN2002","$123.99","60%"
"220100400014","01AUG1999","31AUG1999","$49.99","70%"
"220100400014","01AUG2000","31AUG2000","$50.99","70%"
"220100400014","01AUG2001","31AUG2001","$51.99","70%"
"220100400014","01AUG2002","31AUG2002","$52.99","70%"
"220100400015","01JUN1999","30JUN1999","$48.99","70%"
"220100400015","01JUN2000","30JUN2000","$49.99","70%"
"220100400015","01JUN2001","30JUN2001","$50.99","70%"
"220100400015","01JUN2002","30JUN2002","$51.99","70%"
"220100400021","01DEC1999","31DEC1999","$45.99","50%"
"220100400021","01DEC2000","31DEC2000","$45.99","50%"
"220100400021","01DEC2001","31DEC2001","$45.99","50%"
"220100400021","01DEC2002","31DEC2002","$45.99","50%"
"220100400027","01DEC1999","31DEC1999","$48.99","50%"
"220100400027","01DEC2000","31DEC2000","$48.99","50%"
"220100400027","01DEC2001","31DEC2001","$48.99","50%"
"220100400027","01DEC2002","31DEC2002","$51.99","50%"
"220100500002","01AUG1999","31AUG1999","$60.99","70%"
"220100500002","01AUG2000","31AUG2000","$61.99","70%"
"220100500002","01AUG2001","31AUG2001","$62.99","70%"
"220100500002","01AUG2002","31AUG2002","$62.99","70%"
"220100500016","01DEC1999","31DEC1999","$103.99","50%"
"220100500016","01DEC2000","31DEC2000","$103.99","50%"
"220100500016","01DEC2001","31DEC2001","$103.99","50%"
"220100500016","01DEC2002","31DEC2002","$103.99","50%"
"220100700005","01JUL1999","31JUL1999","$94.99","60%"
"220100700005","01JUL2000","31JUL2000","$96.99","60%"
"220100700005","01JUL2001","31JUL2001","$98.99","60%"
"220100700005","01JUL2002","31JUL2002","$100.99","60%"
"220100700013","01JUL1999","31JUL1999","$40.99","60%"
"220100700013","01JUL2000","31JUL2000","$42.99","60%"
"220100700013","01JUL2001","31JUL2001","$44.99","60%"
"220100700013","01JUL2002","31JUL2002","$47.99","60%"
"220100700016","01JUN1999","30JUN1999","$62.99","70%"
"220100700016","01JUN2000","30JUN2000","$65.99","70%"
"220100700016","01JUN2001","30JUN2001","$68.99","70%"
"220100700016","01JUN2002","30JUN2002","$70.99","70%"
"220100700023","01JUN1999","30JUN1999","$66.99","70%"
"220100700023","01JUN2000","30JUN2000","$68.99","70%"
"220100700023","01JUN2001","30JUN2001","$70.99","70%"
"220100700023","01JUN2002","30JUN2002","$73.99","70%"
"220100700024","01JUL1999","31JUL1999","$60.99","60%"
"220100700024","01JUL2000","31JUL2000","$63.99","60%"
"220100700024","01JUL2001","31JUL2001","$66.99","60%"
"220100700024","01JUL2002","31JUL2002","$69.99","60%"
"220100700033","01AUG1999","31AUG1999","$39.99","70%"
"220100700033","01AUG2000","31AUG2000","$39.99","70%"
"220100700033","01AUG2001","31AUG2001","$39.99","70%"
"220100700033","01AUG2002","31AUG2002","$40.99","70%"
"220100700039","01DEC1999","31DEC1999","$33.99","50%"
"220100700039","01DEC2000","31DEC2000","$33.99","50%"
"220100700039","01DEC2001","31DEC2001","$33.99","50%"
"220100700039","01DEC2002","31DEC2002","$33.99","50%"
"220100700047","01DEC1999","31DEC1999","$65.99","50%"
"220100700047","01DEC2000","31DEC2000","$65.99","50%"
"220100700047","01DEC2001","31DEC2001","$66.99","50%"
"220100700047","01DEC2002","31DEC2002","$69.99","50%"
"220100700049","01AUG1999","31AUG1999","$109.99","70%"
"220100700049","01DEC1999","31DEC1999","$87.99","50%"
"220100700049","01AUG2000","31AUG2000","$111.99","70%"
"220100700049","01DEC2000","31DEC2000","$87.99","50%"
"220100700049","01AUG2001","31AUG2001","$113.99","70%"
"220100700049","01DEC2001","31DEC2001","$87.99","50%"
"220100700049","01AUG2002","31AUG2002","$115.99","70%"
"220100700049","01DEC2002","31DEC2002","$87.99","50%"
"220100800001","01AUG1999","31AUG1999","$26.99","70%"
"220100800001","01AUG2000","31AUG2000","$28.99","70%"
"220100800001","01AUG2001","31AUG2001","$29.99","70%"
"220100800001","01AUG2002","31AUG2002","$31.99","70%"
"220100800008","01JUN1999","30JUN1999","$28.99","70%"
"220100800008","01JUN2000","30JUN2000","$29.99","70%"
"220100800008","01JUN2001","30JUN2001","$31.99","70%"
"220100800008","01JUN2002","30JUN2002","$32.99","70%"
"220100800012","01JUN1999","30JUN1999","$28.99","70%"
"220100800012","01JUN2000","30JUN2000","$29.99","70%"
"220100800012","01JUN2001","30JUN2001","$29.99","70%"
"220100800012","01JUN2002","30JUN2002","$29.99","70%"
"220100800015","01JUL1999","31JUL1999","$31.99","60%"
"220100800015","01JUL2000","31JUL2000","$33.99","60%"
"220100800015","01JUL2001","31JUL2001","$34.99","60%"
"220100800015","01JUL2002","31JUL2002","$36.99","60%"
"220100800019","01JUN1999","30JUN1999","$14.99","70%"
"220100800019","01JUN2000","30JUN2000","$15.99","70%"
"220100800019","01JUN2001","30JUN2001","$16.99","70%"
"220100800019","01JUN2002","30JUN2002","$17.99","70%"
"220100800035","01JUL1999","31JUL1999","$20.99","60%"
"220100800035","01JUL2000","31JUL2000","$21.99","60%"
"220100800035","01JUL2001","31JUL2001","$21.99","60%"
"220100800035","01JUL2002","31JUL2002","$21.99","60%"
"220100800054","01JUN1999","30JUN1999","$36.99","70%"
"220100800054","01JUN2000","30JUN2000","$38.99","70%"
"220100800054","01JUN2001","30JUN2001","$39.99","70%"
"220100800054","01JUN2002","30JUN2002","$41.99","70%"
"220100800063","01JUN1999","30JUN1999","$22.99","70%"
"220100800063","01JUN2000","30JUN2000","$23.99","70%"
"220100800063","01JUN2001","30JUN2001","$24.99","70%"
"220100800063","01JUN2002","30JUN2002","$26.99","70%"
"220100800067","01JUL1999","31JUL1999","$17.99","60%"
"220100800067","01JUL2000","31JUL2000","$18.99","60%"
"220100800067","01JUL2001","31JUL2001","$18.99","60%"
"220100800067","01JUL2002","31JUL2002","$19.99","60%"
"220100800069","01JUL1999","31JUL1999","$19.99","60%"
"220100800069","01JUL2000","31JUL2000","$20.99","60%"
"220100800069","01JUL2001","31JUL2001","$21.99","60%"
"220100800069","01JUL2002","31JUL2002","$22.99","60%"
"220100800073","01AUG1999","31AUG1999","$19.99","70%"
"220100800073","01AUG2000","31AUG2000","$20.99","70%"
"220100800073","01AUG2001","31AUG2001","$20.99","70%"
"220100800073","01AUG2002","31AUG2002","$20.99","70%"
"220100800075","01JUL1999","31JUL1999","$25.99","60%"
"220100800075","01DEC1999","31DEC1999","$23.99","50%"
"220100800075","01JUL2000","31JUL2000","$27.99","60%"
"220100800075","01DEC2000","31DEC2000","$23.99","50%"
"220100800075","01JUL2001","31JUL2001","$28.99","60%"
"220100800075","01DEC2001","31DEC2001","$23.99","50%"
"220100800075","01JUL2002","31JUL2002","$29.99","60%"
"220100800075","01DEC2002","31DEC2002","$24.99","50%"
"220100800080","01DEC1999","31DEC1999","$16.99","50%"
"220100800080","01DEC2000","31DEC2000","$16.99","50%"
"220100800080","01DEC2001","31DEC2001","$16.99","50%"
"220100800080","01DEC2002","31DEC2002","$17.99","50%"
"220100800086","01AUG1999","31AUG1999","$42.99","70%"
"220100800086","01AUG2000","31AUG2000","$44.99","70%"
"220100800086","01AUG2001","31AUG2001","$46.99","70%"
"220100800086","01AUG2002","31AUG2002","$48.99","70%"
"220100800089","01JUN1999","30JUN1999","$31.99","70%"
"220100800089","01JUN2000","30JUN2000","$33.99","70%"
"220100800089","01JUN2001","30JUN2001","$34.99","70%"
"220100800089","01JUN2002","30JUN2002","$36.99","70%"
"220100800094","01AUG1999","31AUG1999","$57.99","70%"
"220100800094","01AUG2000","31AUG2000","$60.99","70%"
"220100800094","01AUG2001","31AUG2001","$63.99","70%"
"220100800094","01AUG2002","31AUG2002","$66.99","70%"
"220100800098","01DEC1999","31DEC1999","$26.99","50%"
"220100800098","01DEC2000","31DEC2000","$26.99","50%"
"220100800098","01DEC2001","31DEC2001","$26.99","50%"
"220100800098","01DEC2002","31DEC2002","$27.99","50%"
"220100900008","01DEC1999","31DEC1999","$10.99","50%"
"220100900008","01DEC2000","31DEC2000","$10.99","50%"
"220100900008","01DEC2001","31DEC2001","$11.99","50%"
"220100900008","01DEC2002","31DEC2002","$11.99","50%"
"220100900016","01AUG1999","31AUG1999","$55.99","70%"
"220100900016","01AUG2000","31AUG2000","$56.99","70%"
"220100900016","01AUG2001","31AUG2001","$57.99","70%"
"220100900016","01AUG2002","31AUG2002","$58.99","70%"
"220100900028","01JUL1999","31JUL1999","$16.99","60%"
"220100900028","01JUL2000","31JUL2000","$17.99","60%"
"220100900028","01JUL2001","31JUL2001","$17.99","60%"
"220100900028","01JUL2002","31JUL2002","$18.99","60%"
"220100900032","01AUG1999","31AUG1999","$89.99","70%"
"220100900032","01AUG2000","31AUG2000","$91.99","70%"
"220100900032","01AUG2001","31AUG2001","$94.99","70%"
"220100900032","01AUG2002","31AUG2002","$97.99","70%"
"220101000001","01AUG1999","31AUG1999","$12.99","70%"
"220101000001","01AUG2000","31AUG2000","$13.99","70%"
"220101000001","01AUG2001","31AUG2001","$13.99","70%"
"220101000001","01AUG2002","31AUG2002","$13.99","70%"
"220101000004","01AUG1999","31AUG1999","$34.99","70%"
"220101000004","01AUG2000","31AUG2000","$35.99","70%"
"220101000004","01AUG2001","31AUG2001","$36.99","70%"
"220101000004","01AUG2002","31AUG2002","$36.99","70%"
"220101100003","01JUL1999","31JUL1999","$9.99","60%"
"220101100003","01JUL2000","31JUL2000","$9.99","60%"
"220101100003","01JUL2001","31JUL2001","$9.99","60%"
"220101100003","01JUL2002","31JUL2002","$9.99","60%"
"220101100035","01AUG1999","31AUG1999","$7.99","70%"
"220101100035","01AUG2000","31AUG2000","$8.99","70%"
"220101100035","01AUG2001","31AUG2001","$8.99","70%"
"220101100035","01AUG2002","31AUG2002","$8.99","70%"
"220101100039","01AUG1999","31AUG1999","$4.99","70%"
"220101100039","01AUG2000","31AUG2000","$4.99","70%"
"220101100039","01AUG2001","31AUG2001","$4.99","70%"
"220101100039","01AUG2002","31AUG2002","$4.99","70%"
"220101200001","01DEC1999","31DEC1999","$27.99","50%"
"220101200001","01DEC2000","31DEC2000","$28.99","50%"
"220101200001","01DEC2001","31DEC2001","$28.99","50%"
"220101200001","01DEC2002","31DEC2002","$29.99","50%"
"220101200031","01JUN1999","30JUN1999","$134.99","70%"
"220101200031","01JUN2000","30JUN2000","$140.99","70%"
"220101200031","01JUN2001","30JUN2001","$147.99","70%"
"220101200031","01JUN2002","30JUN2002","$155.99","70%"
"220101200035","01JUN1999","30JUN1999","$58.99","70%"
"220101200035","01JUN2000","30JUN2000","$60.99","70%"
"220101200035","01JUN2001","30JUN2001","$62.99","70%"
"220101200035","01JUN2002","30JUN2002","$63.99","70%"
"220101200036","01AUG1999","31AUG1999","$29.99","70%"
"220101200036","01AUG2000","31AUG2000","$29.99","70%"
"220101200036","01AUG2001","31AUG2001","$29.99","70%"
"220101200036","01AUG2002","31AUG2002","$29.99","70%"
"220101300001","01JUN1999","30JUN1999","$20.99","60%"
"220101300001","01JUN2000","30JUN2000","$21.99","60%"
"220101300001","01JUN2001","30JUN2001","$21.99","60%"
"220101300001","01JUN2002","30JUN2002","$22.99","60%"
"220101300019","01JUN1999","30JUN1999","$33.99","60%"
"220101300019","01JUN2000","30JUN2000","$35.99","60%"
"220101300019","01JUN2001","30JUN2001","$36.99","60%"
"220101300019","01JUN2002","30JUN2002","$38.99","60%"
"220101400019","01JUL1999","31JUL1999","$59.99","60%"
"220101400019","01JUL2000","31JUL2000","$59.99","60%"
"220101400019","01JUL2001","31JUL2001","$60.99","60%"
"220101400019","01JUL2002","31JUL2002","$61.99","60%"
"220101400026","01AUG1999","31AUG1999","$19.99","70%"
"220101400026","01AUG2000","31AUG2000","$19.99","70%"
"220101400026","01AUG2001","31AUG2001","$20.99","70%"
"220101400026","01AUG2002","31AUG2002","$20.99","70%"
"220101400029","01DEC1999","31DEC1999","$2.99","50%"
"220101400029","01DEC2000","31DEC2000","$2.99","50%"
"220101400029","01DEC2001","31DEC2001","$2.99","50%"
"220101400029","01DEC2002","31DEC2002","$2.99","50%"
"220101400044","01JUL1999","31JUL1999","$24.99","60%"
"220101400044","01JUL2000","31JUL2000","$25.99","60%"
"220101400044","01JUL2001","31JUL2001","$26.99","60%"
"220101400044","01JUL2002","31JUL2002","$26.99","60%"
"220101400045","01JUL1999","31JUL1999","$19.99","60%"
"220101400045","01JUL2000","31JUL2000","$19.99","60%"
"220101400045","01JUL2001","31JUL2001","$19.99","60%"
"220101400045","01JUL2002","31JUL2002","$20.99","60%"
"220101400052","01JUL1999","31JUL1999","$115.99","60%"
"220101400052","01JUL2000","31JUL2000","$116.99","60%"
"220101400052","01JUL2001","31JUL2001","$117.99","60%"
"220101400052","01JUL2002","31JUL2002","$118.99","60%"
"220101400071","01DEC1999","31DEC1999","$12.99","50%"
"220101400071","01DEC2000","31DEC2000","$12.99","50%"
"220101400071","01DEC2001","31DEC2001","$12.99","50%"
"220101400071","01DEC2002","31DEC2002","$12.99","50%"
"220101400074","01JUN1999","31AUG1999","$6.99","70%"
"220101400074","01JUN2000","31AUG2000","$6.99","70%"
"220101400074","01JUN2001","31AUG2001","$6.99","70%"
"220101400074","01JUN2002","31AUG2002","$6.99","70%"
"220101400082","01DEC1999","31DEC1999","$19.99","50%"
"220101400082","01DEC2000","31DEC2000","$19.99","50%"
"220101400082","01DEC2001","31DEC2001","$19.99","50%"
"220101400082","01DEC2002","31DEC2002","$19.99","50%"
"220101400092","01JUL1999","31JUL1999","$34.99","60%"
"220101400092","01JUL2000","31JUL2000","$35.99","60%"
"220101400092","01JUL2001","31JUL2001","$35.99","60%"
"220101400092","01JUL2002","31JUL2002","$35.99","60%"
"220101400101","01DEC1999","31DEC1999","$13.99","50%"
"220101400101","01DEC2000","31DEC2000","$13.99","50%"
"220101400101","01DEC2001","31DEC2001","$13.99","50%"
"220101400101","01DEC2002","31DEC2002","$13.99","50%"
"220101400111","01AUG1999","31AUG1999","$17.99","70%"
"220101400111","01AUG2000","31AUG2000","$17.99","70%"
"220101400111","01AUG2001","31AUG2001","$17.99","70%"
"220101400111","01AUG2002","31AUG2002","$17.99","70%"
"220101400137","01DEC1999","31DEC1999","$31.99","50%"
"220101400137","01DEC2000","31DEC2000","$31.99","50%"
"220101400137","01DEC2001","31DEC2001","$31.99","50%"
"220101400137","01DEC2002","31DEC2002","$32.99","50%"
"220101400150","01JUL1999","31JUL1999","$17.99","60%"
"220101400150","01JUL2000","31JUL2000","$17.99","60%"
"220101400150","01JUL2001","31JUL2001","$17.99","60%"
"220101400150","01JUL2002","31JUL2002","$18.99","60%"
"220101400173","01JUN1999","30JUN1999","$11.99","70%"
"220101400173","01DEC1999","31DEC1999","$8.99","50%"
"220101400173","01JUN2000","30JUN2000","$11.99","70%"
"220101400173","01DEC2000","31DEC2000","$8.99","50%"
"220101400173","01JUN2001","30JUN2001","$11.99","70%"
"220101400173","01DEC2001","31DEC2001","$8.99","50%"
"220101400173","01JUN2002","30JUN2002","$12.99","70%"
"220101400173","01DEC2002","31DEC2002","$8.99","50%"
"220101400183","01DEC1999","31DEC1999","$44.99","50%"
"220101400183","01DEC2000","31DEC2000","$44.99","50%"
"220101400183","01DEC2001","31DEC2001","$44.99","50%"
"220101400183","01DEC2002","31DEC2002","$45.99","50%"
"220101400184","01DEC1999","31DEC1999","$28.99","50%"
"220101400184","01DEC2000","31DEC2000","$28.99","50%"
"220101400184","01DEC2001","31DEC2001","$28.99","50%"
"220101400184","01DEC2002","31DEC2002","$28.99","50%"
"220101400187","01JUL1999","31JUL1999","$31.99","60%"
"220101400187","01JUL2000","31JUL2000","$32.99","60%"
"220101400187","01JUL2001","31JUL2001","$32.99","60%"
"220101400187","01JUL2002","31JUL2002","$33.99","60%"
"220101400192","01AUG1999","31AUG1999","$19.99","70%"
"220101400192","01AUG2000","31AUG2000","$20.99","70%"
"220101400192","01AUG2001","31AUG2001","$20.99","70%"
"220101400192","01AUG2002","31AUG2002","$20.99","70%"
"220101400200","01AUG1999","31AUG1999","$19.99","70%"
"220101400200","01AUG2000","31AUG2000","$19.99","70%"
"220101400200","01AUG2001","31AUG2001","$20.99","70%"
"220101400200","01AUG2002","31AUG2002","$20.99","70%"
"220101400201","01AUG1999","31AUG1999","$28.99","70%"
"220101400201","01AUG2000","31AUG2000","$28.99","70%"
"220101400201","01AUG2001","31AUG2001","$29.99","70%"
"220101400201","01AUG2002","31AUG2002","$30.99","70%"
"220101400203","01DEC1999","31DEC1999","$20.99","50%"
"220101400203","01DEC2000","31DEC2000","$20.99","50%"
"220101400203","01DEC2001","31DEC2001","$20.99","50%"
"220101400203","01DEC2002","31DEC2002","$20.99","50%"
"220101400212","01AUG1999","31AUG1999","$40.99","70%"
"220101400212","01AUG2000","31AUG2000","$41.99","70%"
"220101400212","01AUG2001","31AUG2001","$41.99","70%"
"220101400212","01AUG2002","31AUG2002","$41.99","70%"
"220101400213","01JUN1999","30JUN1999","$48.99","70%"
"220101400213","01JUN2000","30JUN2000","$48.99","70%"
"220101400213","01JUN2001","30JUN2001","$49.99","70%"
"220101400213","01JUN2002","30JUN2002","$50.99","70%"
"220101400223","01DEC1999","31DEC1999","$19.99","50%"
"220101400223","01DEC2000","31DEC2000","$19.99","50%"
"220101400223","01DEC2001","31DEC2001","$19.99","50%"
"220101400223","01DEC2002","31DEC2002","$19.99","50%"
"220101400232","01JUL1999","31JUL1999","$21.99","60%"
"220101400232","01JUL2000","31JUL2000","$21.99","60%"
"220101400232","01JUL2001","31JUL2001","$21.99","60%"
"220101400232","01JUL2002","31JUL2002","$21.99","60%"
"220101400234","01JUN1999","30JUN1999","$38.99","70%"
"220101400234","01DEC1999","31DEC1999","$29.99","50%"
"220101400234","01JUN2000","30JUN2000","$39.99","70%"
"220101400234","01DEC2000","31DEC2000","$29.99","50%"
"220101400234","01JUN2001","30JUN2001","$39.99","70%"
"220101400234","01DEC2001","31DEC2001","$29.99","50%"
"220101400234","01JUN2002","30JUN2002","$40.99","70%"
"220101400234","01DEC2002","31DEC2002","$29.99","50%"
"220101400235","01DEC1999","31DEC1999","$28.99","50%"
"220101400235","01DEC2000","31DEC2000","$28.99","50%"
"220101400235","01DEC2001","31DEC2001","$28.99","50%"
"220101400235","01DEC2002","31DEC2002","$28.99","50%"
"220101400249","01JUN1999","30JUN1999","$57.99","70%"
"220101400249","01JUN2000","30JUN2000","$58.99","70%"
"220101400249","01JUN2001","30JUN2001","$59.99","70%"
"220101400249","01JUN2002","30JUN2002","$60.99","70%"
"220101400254","01DEC1999","31DEC1999","$29.99","50%"
"220101400254","01DEC2000","31DEC2000","$29.99","50%"
"220101400254","01DEC2001","31DEC2001","$29.99","50%"
"220101400254","01DEC2002","31DEC2002","$29.99","50%"
"220101400262","01AUG1999","31AUG1999","$67.99","70%"
"220101400262","01AUG2000","31AUG2000","$67.99","70%"
"220101400262","01AUG2001","31AUG2001","$68.99","70%"
"220101400262","01AUG2002","31AUG2002","$68.99","70%"
"220101400266","01DEC1999","31DEC1999","$20.99","50%"
"220101400266","01DEC2000","31DEC2000","$20.99","50%"
"220101400266","01DEC2001","31DEC2001","$20.99","50%"
"220101400266","01DEC2002","31DEC2002","$20.99","50%"
"220101400272","01JUL1999","31AUG1999","$29.99","70%"
"220101400272","01JUL2000","31AUG2000","$30.99","70%"
"220101400272","01JUL2001","31AUG2001","$30.99","70%"
"220101400272","01JUL2002","31AUG2002","$30.99","70%"
"220101400282","01JUL1999","31JUL1999","$23.99","60%"
"220101400282","01JUL2000","31JUL2000","$24.99","60%"
"220101400282","01JUL2001","31JUL2001","$24.99","60%"
"220101400282","01JUL2002","31JUL2002","$25.99","60%"
"220101400284","01JUN1999","30JUN1999","$35.99","70%"
"220101400284","01JUN2000","30JUN2000","$35.99","70%"
"220101400284","01JUN2001","30JUN2001","$35.99","70%"
"220101400284","01JUN2002","30JUN2002","$36.99","70%"
"220101400289","01DEC1999","31DEC1999","$32.99","50%"
"220101400289","01DEC2000","31DEC2000","$32.99","50%"
"220101400289","01DEC2001","31DEC2001","$32.99","50%"
"220101400289","01DEC2002","31DEC2002","$32.99","50%"
"220101400304","01DEC1999","31DEC1999","$9.99","50%"
"220101400304","01DEC2000","31DEC2000","$9.99","50%"
"220101400304","01DEC2001","31DEC2001","$9.99","50%"
"220101400304","01DEC2002","31DEC2002","$9.99","50%"
"220101400313","01JUL1999","31JUL1999","$58.99","60%"
"220101400313","01JUL2000","31JUL2000","$58.99","60%"
"220101400313","01JUL2001","31JUL2001","$59.99","60%"
"220101400313","01JUL2002","31JUL2002","$59.99","60%"
"220101400316","01JUN1999","30JUN1999","$20.99","70%"
